state,locality,postcode_range,situation,range_type,page,fetched_from,fetched_date,url_fetched_from
RS,Novo Tiradentes,98370-000 a 98379-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Novo Xingu,99687-000 a 99689-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Não-Me-Toque,99470-000 a 99489-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Osório,95520-000 a 95529-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Paim Filho,99850-000 a 99854-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Palmares do Sul,95540-000 a 95551-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Palmeira das Missões,98300-000 a 98319-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Palmitinho,98430-000 a 98434-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Panambi,98280-000 a 98289-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Pantano Grande,96690-000 a 96699-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Paraí,95360-000 a 95364-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Paraíso do Sul,96530-000 a 96534-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Pareci Novo,95783-000 a 95784-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Parobé,95630-000 a 95649-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Passa Sete,96908-000 a 96909-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Passo Fundo,99000-001 a 99139-999,Codificado por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Passo Fundo,99000-001 a 99099-999,Codificada por logradouros,Exclusiva da sede urbana,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Passo do Sobrado,96685-000 a 96689-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Paulo Bento,99718-000 a 99719-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Paverama,95865-000 a 95869-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Pedras Altas,96487-000 a 96489-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Pedro Osório,96360-000 a 96394-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Pejuçara,98270-000 a 98279-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Pelotas,96000-001 a 96147-999,Codificado por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Pelotas,96000-001 a 96099-999,Codificada por logradouros,Exclusiva da sede urbana,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Picada Café,95166-000 a 95169-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Pinhal,98345-000 a 98349-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Pinhal Grande,98150-000 a 98159-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Pinhal da Serra,95390-000 a 95399-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Pinheirinho do Vale,98435-000 a 98439-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Pinheiro Machado,96470-000 a 96486-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Pinto Bandeira,95717-000 a 95717-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Pirapó,97885-000 a 97899-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Piratini,96490-000 a 96494-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Planalto,98470-000 a 98479-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Ponte Preta,99735-000 a 99739-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Pontão,99190-000 a 99199-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Porto Alegre,90000-001 a 91999-999,Codificado por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Porto Alegre,90000-001 a 91999-999,Codificada por logradouros,Exclusiva da sede urbana,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Porto Lucena,98980-000 a 98984-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Porto Mauá,98947-000 a 98949-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Porto Vera Cruz,98985-000 a 98994-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Porto Xavier,98995-000 a 98999-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Portão,93180-000 a 93199-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Pouso Novo,95945-000 a 95947-999,Não codificada por logradouros,Total do município,301 a 350 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Poço das Antas,95740-000 a 95744-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Presidente Lucena,93945-000 a 93949-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Progresso,95925-000 a 95929-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Protásio Alves,95345-000 a 95349-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Putinga,95975-000 a 95979-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Quaraí,97560-000 a 97569-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Quatro Irmãos,99720-000 a 99724-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Quevedos,98140-000 a 98149-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Quinze de Novembro,98230-000 a 98239-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Redentora,98550-000 a 98559-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Relvado,95965-000 a 95966-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Restinga Seca,97200-000 a 97209-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Rio Grande,96200-001 a 96224-999,Codificado por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Rio Grande,96200-001 a 96224-999,Codificada por logradouros,Exclusiva da sede urbana,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Rio Pardo,96640-000 a 96684-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Rio dos Índios,99610-000 a 99614-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Riozinho,95695-000 a 95699-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Roca Sales,95735-000 a 95739-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Rodeio Bonito,98360-000 a 98367-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Rolador,97843-000 a 97844-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Rolante,95690-000 a 95694-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Ronda Alta,99670-000 a 99674-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Rondinha,99590-000 a 99599-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Roque Gonzales,97970-000 a 97979-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Rosário do Sul,97590-000 a 97609-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Sagrada Família,98330-000 a 98334-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Saldanha Marinho,98250-000 a 98269-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Salto do Jacuí,99440-000 a 99449-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Salvador das Missões,97940-000 a 97949-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Salvador do Sul,95750-000 a 95754-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Sananduva,99840-000 a 99849-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santa Bárbara do Sul,98240-000 a 98249-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santa Cecília do Sul,99952-000 a 99954-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santa Clara do Sul,95915-000 a 95917-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santa Cruz do Sul,96800-001 a 96874-999,Codificado por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santa Cruz do Sul,96800-001 a 96849-999,Codificada por logradouros,Exclusiva da sede urbana,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santa Margarida do Sul,97335-000 a 97339-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santa Maria,97000-001 a 97179-999,Codificado por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santa Maria,97000-001 a 97119-999,Codificada por logradouros,Exclusiva da sede urbana,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santa Maria do Herval,93995-000 a 93999-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santa Rosa,98780-001 a 98799-999,Codificado por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santa Rosa,98780-001 a 98797-999,Codificada por logradouros,Exclusiva da sede urbana,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santa Tereza,95715-000 a 95716-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santa Vitória do Palmar,96230-000 a 96254-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santana da Boa Vista,96590-000 a 96599-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santana do Livramento,97570-001 a 97589-999,Codificado por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santana do Livramento,97570-001 a 97584-999,Codificada por logradouros,Exclusiva da sede urbana,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santiago,97700-001 a 97752-999,Codificado por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santiago,97700-001 a 97719-999,Codificada por logradouros,Exclusiva da sede urbana,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santo Antônio da Patrulha,95500-000 a 95514-999,Não codificada por logradouros,Total do município,351 a 400 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santo Antônio das Missões,97870-000 a 97879-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santo Antônio do Palma,99265-000 a 99269-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santo Antônio do Planalto,99525-000 a 99527-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santo Augusto,98590-000 a 98594-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santo Cristo,98960-000 a 98969-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santo Expedito do Sul,99895-000 a 99899-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santo Ângelo,98800-001 a 98849-999,Codificado por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Santo Ângelo,98800-001 a 98824-999,Codificada por logradouros,Exclusiva da sede urbana,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Sapiranga,93800-001 a 93879-999,Codificado por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Sapiranga,93800-001 a 93824-999,Codificada por logradouros,Exclusiva da sede urbana,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Sapucaia do Sul,93200-001 a 93249-999,Codificado por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Sapucaia do Sul,93200-001 a 93249-999,Codificada por logradouros,Exclusiva da sede urbana,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Sarandi,99560-000 a 99579-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Seberi,98380-000 a 98384-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Sede Nova,98675-000 a 98679-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Segredo,96910-000 a 96919-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Selbach,99450-000 a 99456-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Senador Salgado Filho,98895-000 a 98897-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Sentinela do Sul,96765-000 a 96769-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Serafina Corrêa,99250-000 a 99254-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Sertão,99170-000 a 99174-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Sertão Santana,92850-000 a 92869-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Sete de Setembro,97960-000 a 97969-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Severiano de Almeida,99810-000 a 99819-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Silveira Martins,97195-000 a 97199-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Sinimbu,96890-000 a 96899-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Sobradinho,96900-000 a 96907-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
RS,Soledade,99300-000 a 99314-999,Não codificada por logradouros,Total do município,401 a 450 de 534,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
